"PARTNUMBER","HOSTLOCID","ERDAT","KWMENG"
"0DE300040R 00D","3001","202102","0.666667"
"0DE300040R 00D","3001","202109","0.83"
"0DE300040R 00D","3001","202110","0.84"
"0DE300040R 00D","3001","202206","0"
"0DE300040R 00D","3001","202304","0"
"0DE300040R 00D","3001","202403","0"
"0DE300040R 00D","3001","202405","0"
"0DE300040R 00D","3001","202406","0"
"0DE300040R 00D","5001","201703","1.164887"
"0DE300040R 00D","5001","201710","1.833333"
"0DE300040R 00D","5001","201805","1.166667"
"0DE300040R 00D","5001","201806","1.333333"
"0DE300040R 00D","5001","201807","1"
"0DE300040R 00D","5001","201811","0.666667"
"0DE300040R 00D","5001","201908","1.273333"
"0DE300040R 00D","5001","201910","0.871795"
"0DE300040R 00D","5001","201911","1.11"
"0DE300040R 00D","5001","202101","0.666667"
"0DE300040R 00D","5001","202110","0.166667"
"0DE300040R 00D","6000","201710","1.066176"
"0DE300040R 00D","6000","201711","0.947712"
"0DE300040R 00D","6000","201806","0.93"
"0DE300040R 00D","6000","201810","0.833333"
"0DE300040R 00D","6000","201904","1.833333"
"0DE300040R 00D","6000","201908","2.861689"
"0DE300040R 00D","6000","202001","2.801072"
"0DE300040R 00D","6000","202008","1.980245"
"0DE300040R 00D","6000","202201",""
"0DE300040R 00D","8011","201711","1.227941"
"0DE300040R 00D","8011","201803","1.333333"
"0DE300040R 00D","8011","201806","1.333333"
"0DE300040R 00D","8011","201808","1.5"
"0DE300040R 00D","8011","201906","1.5"
"0DE300040R 00D","8011","201907","1.5"
"0DE300040R 00D","8011","201911","1.25"
"0DE300040R 00D","8011","202003","1.75"
"0DE300040R 00D","8011","202008","1.25"
"0DE300040R 00D","8011","202112","0.953333"
"0DE300040R 00D","8012","201705","0.5"
"0DE300040R 00D","8012","201709","1.076923"
"0DE300040R 00D","8012","201710","1.2"
"0DE300040R 00D","8012","201711","1.175"
"0DE300040R 00D","8012","201908","1.333333"
"0DE300040R 00D","8012","201912","0.666667"
"0DE300040R 00D","8012","202006","0.333333"
"0DE300040R 00D","8012","202009","0.5"
"0DE300040R 00D","8012","202103","0.666667"
"0DE300040R 00D","8012","202110","0.333333"
"0DE300040R 00D","8013","201708","0.594046"
"0DE300040R 00D","8013","201710","0.333333"
"0DE300040R 00D","8013","201712","0.230769"
"0DE300040R 00D","8013","201902","0.796667"
"0DE300040R 00D","8013","202010","0.666667"
"0DE300040R 00D","8013","202101","0.166667"
"0DE300040R 00D","8013","202107","0.333333"
"0DE300040R 00D","8013","202110","0.333333"
"0DE300040R 00D","8013","202112","0.166667"
"0DE300040R 00D","8015","201710","1.5"
"0DE300040R 00D","8015","201909","1.056667"
"0DE300040R 00D","8015","202010","1.706667"
"0DE300040R 00D","8015","202110","1"
"0DE300040R 00D","8021","201705","1.345455"
"0DE300040R 00D","8021","201802","1.125808"
"0DE300040R 00D","8021","201805","0.986366"
"0DE300040R 00D","8021","201908","0.666667"
"0DE300040R 00D","8021","202008","0"
"0DE300040R 00D","8021","202102","0.666667"
"0DE300040R 00D","8021","202309","0"
"0DE300040R 00D","8021","202404","0"
"0DE300040R 00D","8022","201703","0.706794"
"0DE300040R 00D","8022","201705","0.571429"
"0DE300040R 00D","8022","201712","0.645022"
"0DE300040R 00D","8022","201806","0.83"
"0DE300040R 00D","8022","201903","0.69"
"0DE300040R 00D","8022","201912","0.666667"
"0DE300040R 00D","8022","202001","0.833333"
"0DE300040R 00D","8022","202107","0.666667"
"0DE300040R 00D","8022","202109","0.666667"
"0DE300040R 00D","8022","202111","0.5"
"0DE300040R 00D","8023","201704","0.364729"
"0DE300040R 00D","8023","201803","0.619048"
"0DE300040R 00D","8023","201912","0.333333"
"0DE300040R 00D","8023","202002","0.166667"
"0DE300040R 00D","8023","202005","0.933333"
"0DE300040R 00D","8023","202006","0.84"
"0DE300040R 00D","8023","202008","0.993333"
"0DE300040R 00D","8023","202201","1.25"
"0DE300040R 00D","8025","201912","0.833333"
"0DE300040R 00D","8031","201710","0.846977"
"0DE300040R 00D","8031","201808","3.551154"
"0DE300040R 00D","8031","201809","3.203167"
"0DE300040R 00D","8031","201811","2.449888"
"0DE300040R 00D","8031","201902","1.661068"
"0DE300040R 00D","8031","202206","0"
"0DE300040R 00D","8031","202211","0"
"0DE300040R 00D","8031","202401","0"
"0DE300040R 00D","8031","202405","0"
"0DE300040R 00D","5002","202003","0.5"
"0DE300040R 00D","5002","202006","0.166667"
"5KE915919AD","1000-1","202008","0.066667"
"5KE915919AD","1000-1","202010","0.363636"
"5KE915919AD","1000-1","202101","0.428571"
"5KE915919AD","1000-1","202301","0.446667"
"5KE915919AD","1000-1","202305","0.3"
"5KE915919AD","1000-1","202403","0.166667"
"KITPAB100","1000-1","202204","1.5"
"KITPAB100","1000-1","202211","0.25"
"KITPAB100","1000-1","202307","2.18875"
"KITPAB100","1000-1","202402","0.113333"
"KITPAB100","1000-1","202408","0.113333"
"KITPAB100","3001","201903","707.648352"
"KITPAB100","3001","201906","0"
"KITPAB100","3001","202001","0"
"KITPAB100","3001","202102","0"
"KITPAB100","3001","202110","3.58"
"KITPAB100","3001","202311","2.196667"
"KITPAB100","3001","202410","2.196667"
"KITPAB100","3002","202202","0"
"KITPAB100","3002","202207","0"
"KITPAB100","3002","202211","0"
"KITPAB100","5001","201806","1786.5"
"KITPAB100","5001","201905","0"
"KITPAB100","5001","201907","0"
"KITPAB100","5001","201910","0"
"KITPAB100","5001","202204","12.75"
"KITPAB100","5001","202306","3.222517"
"KITPAB100","5001","202311","0"
"KITPAB100","6000","201804","483.666667"
"KITPAB100","6000","202001","0"
"KITPAB100","6000","202102","0"
"KITPAB100","6000","202106","0"
"KITPAB100","6000","202111","6.300746"
"KITPAB100","6000","202203","30.318851"
"KITPAB100","6000","202304","0"
"KITPAB100","6000","202310","4.216667"
"KITPAB100","6000","202407","3.083333"
"KITPAB100","6000","202408","3.083333"
"KITPAB100","8011","202008","0"
"KITPAB100","8011","202106","0"
"KITPAB100","8011","202305","0"
"KITPAB100","8011","202409","0"
"KITPAB100","8012","201809","1422.392857"
"KITPAB100","8012","201909","0"
"KITPAB100","8012","201911","0"
"KITPAB100","8012","202008","0"
"KITPAB100","8012","202109","0"
"KITPAB100","8012","202204","0.2"
"KITPAB100","8012","202302","8.382625"
"KITPAB100","8012","202310","6.096774"
"KITPAB100","8012","202403","5.596774"
"KITPAB100","8012","202408","5.596774"
"KITPAB100","8012","202410","5.596774"
"KITPAB100","8013","201812","289.727273"
"KITPAB100","8013","202011","0"
"KITPAB100","8013","202012","0"
"KITPAB100","8013","202101","0"
"KITPAB100","8013","202205","8.562587"
"KITPAB100","8013","202303","0"
"KITPAB100","8013","202409","0.503333"
"KITPAB100","8015","201809","620.285714"
"KITPAB100","8015","201908","0"
"KITPAB100","8015","202001","0"
"KITPAB100","8015","202011","0"
"KITPAB100","8015","202101","0"
"KITPAB100","8015","202105","0"
"KITPAB100","8015","202109","7.626667"
"KITPAB100","8015","202204","15.409423"
"KITPAB100","8015","202306","0.333333"
"KITPAB100","8015","202309","3.373333"
"KITPAB100","8015","202310","2.596667"
"KITPAB100","8021","201803","1562"
"KITPAB100","8021","201807","1448.8"
"KITPAB100","8021","201808","1334.857143"
"KITPAB100","8021","201901","1006.69697"
"KITPAB100","8021","201902","1027.974359"
"KITPAB100","8021","201911","0"
"KITPAB100","8021","202110","0.005848"
"KITPAB100","8021","202111","0.005263"
"KITPAB100","8021","202202","0.003953"
"KITPAB100","8021","202204","0.003333"
"KITPAB100","8021","202312","0"
"KITPAB100","8022","201808","1047.47619"
"KITPAB100","8022","201912","0"
"KITPAB100","8022","202004","0"
"KITPAB100","8022","202011","0"
"KITPAB100","8022","202102","0"
"KITPAB100","8022","202103","0"
"KITPAB100","8022","202205","9"
"KITPAB100","8022","202301","0"
"KITPAB100","8022","202401","1.69"
"KITPAB100","8022","202409","1.69"
"KITPAB100","8022","202410","1.69"
"KITPAB100","8023","201805","74.833333"
"KITPAB100","8023","201908","0"
"KITPAB100","8023","201909","0"
"KITPAB100","8023","201911","0"
"KITPAB100","8023","202007","0"
"KITPAB100","8023","202108","8.903333"
"KITPAB100","8023","202112","10.758065"
"KITPAB100","8023","202205","36.15268"
"KITPAB100","8023","202212","21.25"
"KITPAB100","8023","202306","7.75"
"KITPAB100","8023","202308","0.425472"
"KITPAB100","8023","202309","4.835837"
"KITPAB100","8023","202310","2.167279"
"KITPAB100","8023","202408","5.322581"
"KITPAB100","8023","202410","5.322581"
"KITPAB100","8025","201805","165.666667"
"KITPAB100","8025","201811","477.155556"
"KITPAB100","8025","202002","0"
"KITPAB100","8025","202011","0"
"KITPAB100","8025","202101","0"
"KITPAB100","8025","202104","0"
"KITPAB100","8025","202207","0"
"KITPAB100","8025","202301","0"
"KITPAB100","8025","202311","0"
"KITPAB100","8031","201803","759"
"KITPAB100","8031","201811","288.311111"
"KITPAB100","8031","201912","0"
"KITPAB100","8031","202003","0"
"KITPAB100","8031","202006","0"
"KITPAB100","8031","202008","0"
"KITPAB100","8031","202101","0"
"KITPAB100","8031","202104","0"
"KITPAB100","8031","202107","0"
"KITPAB100","8031","202203","0"
"KITPAB100","8031","202204","0"
"KITPAB100","8031","202309","0"
"KITPAB100","8031","202403","0"
"KITPAB100","8031","202406","0"
"KITPAB100","5002","201812","222.904762"
"KITPAB100","5002","202005","0"
"KITPAB100","5002","202012","0"
"KITPAB100","5002","202108","9"
"KITPAB100","5002","202302","0"
"KITPAB100","5002","202303","2.12631"
"KITPAB100","5002","202410","0.833428"
"02E300066L 00V","1000-1","201908","1.833333"
"02E300066L 00V","1000-1","202107","2.223333"
"02E300066L 00V","1000-1","202203","0.5"
"02E300066L 00V","1000-1","202204","0.5"
"02E300066L 00V","1000-1","202206","0.333333"
"02E300066L 00V","1000-1","202208",""
"02E300066L 00V","1000-1","202212","2.801817"
"02E300066L 00V","1000-1","202301","1.681052"
"02E300066L 00V","1000-1","202401","1.37"
"02E300066L 00V","3001","201806","0.428571"
"02E300066L 00V","3001","201907","1.121053"
"02E300066L 00V","3001","201908","1.014286"
"02E300066L 00V","3001","201911","1.03237"
"02E300066L 00V","3001","202012","1.333333"
"02E300066L 00V","3001","202103","0.666667"
"02E300066L 00V","5001","201804","2.6"
"02E300066L 00V","5001","201805","2.066667"
"02E300066L 00V","5001","201810","2.111111"
"02E300066L 00V","5001","202002","3.884615"
"02E300066L 00V","5001","202004","2.528421"
"02E300066L 00V","5001","202007","4.326308"
"02E300066L 00V","5001","202010","4.5"
"02E300066L 00V","5001","202105","1.75"
"02E300066L 00V","6000","201912","10.689111"
"02E300066L 00V","6000","202002","11.089535"
"02E300066L 00V","6000","202004","5.817895"
"02E300066L 00V","6000","202007","6.711872"
"02E300066L 00V","6000","202008","6.331143"
"02E300066L 00V","6000","202010","7.262101"
"02E300066L 00V","6000","202012","7.274194"
"02E300066L 00V","6000","202201","0"
"02E300066L 00V","6000","202203","0.423861"
"02E300066L 00V","6000","202207","1.746667"
"02E300066L 00V","8011","201805","1.47619"
"02E300066L 00V","8011","201902","1.813187"
"02E300066L 00V","8011","201903","1.704762"
"02E300066L 00V","8011","202006","1.25"
"02E300066L 00V","8012","201808","2.3"
"02E300066L 00V","8012","201905","2.648352"
"02E300066L 00V","8012","201909","4.370968"
"02E300066L 00V","8012","202001","4.494505"
"02E300066L 00V","8012","202002","4.32967"
"02E300066L 00V","8012","202008","4.493333"
"02E300066L 00V","8012","202104","4.499053"
"02E300066L 00V","8012","202202","0"
"02E300066L 00V","8012","202208","1.393333"
"02E300066L 00V","8013","201902","1.106061"
"02E300066L 00V","8013","201907","1.25"
"02E300066L 00V","8013","202007","1.58"
"02E300066L 00V","8013","202009","2.75"
"02E300066L 00V","8013","202012","1.75"
"02E300066L 00V","8013","202105","1.976667"
"02E300066L 00V","8013","202106","1.716628"
"02E300066L 00V","8015","201904","0.722222"
"02E300066L 00V","8015","201912","1"
"02E300066L 00V","8015","202107","0.93"
"02E300066L 00V","8015","202111","0.716667"
"02E300066L 00V","8021","202006","12.01122"
"02E300066L 00V","8021","202007","12.161672"
"02E300066L 00V","8022","201804","1.142857"
"02E300066L 00V","8022","201902","1.393939"
"02E300066L 00V","8022","202004","3"
"02E300066L 00V","8022","202007","5.693548"
"02E300066L 00V","8022","202008","5.854839"
"02E300066L 00V","8022","202103","1.548738"
"02E300066L 00V","8022","202107","1.857304"
"02E300066L 00V","8022","202110","1.75"
"02E300066L 00V","8022","202206","1.2"
"02E300066L 00V","8022","202207","1.146667"
"02E300066L 00V","8022","202209","0.93"
"02E300066L 00V","8023","201809","2.755556"
"02E300066L 00V","8023","201908","5.538462"
"02E300066L 00V","8023","202104","9.525424"
"02E300066L 00V","8023","202106","8.369651"
"02E300066L 00V","8023","202111","15.274836"
"02E300066L 00V","8023","202209","4.035035"
"02E300066L 00V","8025","201809","1.222222"
"02E300066L 00V","8025","201912","2"
"02E300066L 00V","8031","201806","0.333333"
"02E300066L 00V","8031","201809","0.619048"
"02E300066L 00V","8031","201812","0.288889"
"02E300066L 00V","8031","201902","0.19697"
"02E300066L 00V","8031","202106","0"
"02E300066L 00V","5002","201810","1.690909"
"02E300066L 00V","5002","202103","5.713333"
"02E300066L 00V","5002","202203","0.733058"
"02E300066L 00V","5002","202205","2.346667"
"03C907660S","1000-1","201906","0.22"
"03C907660S","1000-1","202005","0.166667"
"03C907660S","1000-1","202012","0.27377"
"03C907660S","1000-1","202109","4.456533"
"03C907660S","1000-1","202210","50.560498"
"03C907660S","1000-1","202302","0"
"03C907660S","1000-1","202401","10.103333"
"03C907660S","1000-1","202403","10.103333"
"03C907660S","1000-1","202404","10.103333"
"03C907660S","3001","201606","1.223333"
"03C907660S","3001","201609","1.373333"
"03C907660S","3001","201701","1.076667"
"03C907660S","3001","201804","0.16"
"03C907660S","3001","201812","0.166667"
"03C907660S","5001","201605","0.913333"
"03C907660S","5001","201702","1.076667"
"03C907660S","5001","201704","1.280702"
"03C907660S","5001","201809","0.136667"
"03C907660S","6000","201605","0.303333"
"03C907660S","6000","201701","1"
"03C907660S","6000","201903","0.02"
"03C907660S","6000","201904","0.016667"
"03C907660S","8011","201609","0.505736"
"03C907660S","8011","201701","0.666667"
"03C907660S","8011","201703","0.333333"
"03C907660S","8011","201707","0.336667"
"03C907660S","8011","201708","0.31"
"03C907660S","8011","201804","0.306537"
"03C907660S","8012","201604","0.487179"
"03C907660S","8012","201606","0.609524"
"03C907660S","8012","201706","0.166667"
"03C907660S","8012","201707","0.166667"
"03C907660S","8012","201902","0.006667"
"03C907660S","8013","201605","0.486667"
"03C907660S","8013","201704","0.208333"
"03C907660S","8013","201806","0.04"
"03C907660S","8013","201809","0.006667"
"03C907660S","8015","201607","0.193333"
"03C907660S","8015","201609","0.199833"
"03C907660S","8015","201705","0.326667"
"03C907660S","8021","201603","1.125541"
"03C907660S","8021","201607","0.936667"
"03C907660S","8021","201704","1.120879"
"03C907660S","8022","201704","0.351648"
"03C907660S","8022","201808","0.036667"
"03C907660S","8022","201901","0.003333"
"03C907660S","8023","201610","1.106667"
"03C907660S","8023","201612","0.666667"
"03C907660S","8023","201702","0.333333"
"03C907660S","8025","201605","0.49"
"03C907660S","8025","201610","1.333333"
"03C907660S","8025","201701","1.166667"
"03C907660S","8025","201702","1.166667"
"03C907660S","8025","201803","0.51"
"03C907660S","8025","201805","0.383333"
"03C907660S","8025","201901","0.07"
"03C907660S","8025","201903","0.033333"
"03C907660S","8031","201609","0.176646"
"03C907660S","8031","201701","0.225578"
"03C907660S","8031","201711","0.233375"
"03C907660S","8031","201805","0.1475"
"09G300033L","1000-1","201906","0"
"09G300033L","3001","201601","1.583333"
"09G300033L","3001","201605","1.981147"
"09G300033L","3001","201610","1.493609"
"09G300033L","3001","201611","1.200361"
"09G300033L","3001","201612","0.932705"
"09G300033L","3001","201705","2.25"
"09G300033L","3001","201803","1"
"09G300033L","3001","201805","0.333333"
"09G300033L","5001","201603","2.756151"
"09G300033L","5001","201808","1.323333"
"09G300033L","5001","201903","0.51"
"09G300033L","6000","201610","2.074875"
"09G300033L","6000","201801","0.5"
"09G300033L","6000","201802","0.5"
"09G300033L","8011","201610","1.21563"
"09G300033L","8012","201701","0.7"
"09G300033L","8012","201703","0.6"
"09G300033L","8012","201706","0.696667"
"09G300033L","8013","201604","0.333333"
"09G300033L","8013","201610","1.166667"
"09G300033L","8013","201705","0.806667"
"09G300033L","8013","201709","0.896667"
"09G300033L","8013","201802","0.653333"
"09G300033L","8015","201602","0.923318"
"09G300033L","8015","201603","0.909555"
"09G300033L","8015","201608","0.771592"
"09G300033L","8015","201609","0.714691"
"09G300033L","8015","201708","0.5"
"09G300033L","8015","201711","0.333333"
"09G300033L","8015","201901","0.166667"
"09G300033L","8015","201902","0.166667"
"09G300033L","8021","201602","3.250559"
"09G300033L","8021","201611","4.668571"
"09G300033L","8021","201706","1.548387"
"09G300033L","8021","201711","2.217477"
"09G300033L","8021","201803","1.487381"
"09G300033L","8021","201808","1.674279"
"09G300033L","8021","201810","1.373333"
"09G300033L","8021","201902","0.903333"
"09G300033L","8022","201602","0.616627"
"09G300033L","8022","201704","0.333333"
"09G300033L","8022","201707","0.306667"
"09G300033L","8022","201805","0.168595"
"09G300033L","8022","201806","0.163539"
"09G300033L","8022","201810","0.067328"
"09G300033L","8022","201904","0.021336"
"09G300033L","8023","201609","1.446667"
"09G300033L","8023","201612","1.36"
"09G300033L","8023","201706","1.11"
"09G300033L","8023","201708","1.076667"
"09G300033L","8023","201712","0.883333"
"09G300033L","8023","201807","0.453333"
"09G300033L","8025","201606","0.244444"
"09G300033L","8025","201611","0.104762"
"09G300033L","8025","201705","0.052381"
"09G300033L","8031","201608","0.185231"
"09G300033L","8031","201610","0.217727"
"09G300033L","8031","201806","0.083333"
"09G300033L","8031","201901","0.042917"
"09G300055J","1000-1","202004","2.116667"
"09G300055J","1000-1","202011","1"
"09G300055J","1000-1","202102","1.5"
"09G300055J","1000-1","202106","1.5"
"09G300055J","1000-1","202108","1.333333"
"09G300055J","1000-1","202109","1.496667"
